instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,success
12802,22/06/2012,3,1,6,14,0,5,1,1,0.88,0.803,0.39,0.2239,65,198,263,TRUE
12803,22/06/2012,3,1,6,15,0,5,1,1,0.9,0.8182,0.35,0.3582,72,212,284,TRUE
12804,22/06/2012,3,1,6,16,0,5,1,1,0.9,0.803,0.31,0.2239,67,313,380,TRUE
12805,22/06/2012,3,1,6,17,0,5,1,2,0.82,0.7273,0.38,0.1642,95,551,646,TRUE
12806,22/06/2012,3,1,6,18,0,5,1,2,0.8,0.7576,0.55,0.194,62,443,505,TRUE
12807,22/06/2012,3,1,6,19,0,5,1,2,0.76,0.697,0.55,0.5224,45,317,362,TRUE
12808,22/06/2012,3,1,6,20,0,5,1,2,0.76,0.697,0.55,0.5224,31,171,202,TRUE
12809,22/06/2012,3,1,6,21,0,5,1,3,0.68,0.6364,0.65,0.2836,40,177,217,TRUE
12810,22/06/2012,3,1,6,22,0,5,1,1,0.68,0.6364,0.69,0.1343,42,155,197,TRUE
12811,22/06/2012,3,1,6,23,0,5,1,2,0.66,0.6212,0.74,0,29,145,174,FALSE
12812,23/06/2012,3,1,6,0,0,6,0,1,0.64,0.5758,0.83,0,14,102,116,FALSE
12813,23/06/2012,3,1,6,1,0,6,0,1,0.66,0.6061,0.78,0.1343,16,107,123,FALSE
12814,23/06/2012,3,1,6,2,0,6,0,2,0.64,0.5758,0.83,0.194,18,75,93,FALSE
12815,23/06/2012,3,1,6,3,0,6,0,2,0.64,0.5758,0.83,0.0896,10,32,42,FALSE
12816,23/06/2012,3,1,6,4,0,6,0,2,0.64,0.5758,0.83,0.1642,6,13,19,FALSE
12817,23/06/2012,3,1,6,5,0,6,0,2,0.64,0.5758,0.83,0.194,1,11,12,FALSE
12818,23/06/2012,3,1,6,6,0,6,0,1,0.64,0.5758,0.83,0.0896,10,37,47,FALSE
12819,23/06/2012,3,1,6,7,0,6,0,1,0.64,0.5758,0.83,0.1642,19,59,78,FALSE
12820,23/06/2012,3,1,6,8,0,6,0,1,0.68,0.6364,0.69,0.2239,34,133,167,FALSE
12821,23/06/2012,3,1,6,9,0,6,0,1,0.72,0.6818,0.62,0.194,85,247,332,TRUE
12822,23/06/2012,3,1,6,10,0,6,0,1,0.74,0.6818,0.55,0.194,177,317,494,TRUE
12823,23/06/2012,3,1,6,11,0,6,0,1,0.76,0.6818,0.48,0.2239,167,349,516,TRUE
12824,23/06/2012,3,1,6,12,0,6,0,1,0.8,0.7273,0.43,0.194,203,399,602,TRUE
12825,23/06/2012,3,1,6,13,0,6,0,1,0.82,0.7273,0.34,0.194,226,338,564,TRUE
12826,23/06/2012,3,1,6,14,0,6,0,1,0.78,0.6818,0.33,0.2537,238,371,609,TRUE
12827,23/06/2012,3,1,6,15,0,6,0,1,0.84,0.7273,0.3,0.3284,217,266,483,TRUE
12828,23/06/2012,3,1,6,16,0,6,0,1,0.84,0.7121,0.26,0.2985,196,317,513,TRUE
12829,23/06/2012,3,1,6,17,0,6,0,1,0.82,0.7121,0.26,0.2537,214,316,530,TRUE
12830,23/06/2012,3,1,6,18,0,6,0,1,0.82,0.7121,0.26,0.2985,194,287,481,TRUE
12831,23/06/2012,3,1,6,19,0,6,0,1,0.8,0.697,0.27,0.194,185,240,425,TRUE
12832,23/06/2012,3,1,6,20,0,6,0,1,0.78,0.6818,0.31,0.194,158,228,386,TRUE
12833,23/06/2012,3,1,6,21,0,6,0,1,0.76,0.6667,0.33,0.1343,99,223,322,TRUE
12834,23/06/2012,3,1,6,22,0,6,0,1,0.74,0.6515,0.37,0.1045,101,178,279,TRUE
12835,23/06/2012,3,1,6,23,0,6,0,1,0.72,0.6515,0.44,0,69,156,225,TRUE
12836,24/06/2012,3,1,6,0,0,0,0,1,0.7,0.6515,0.51,0,31,132,163,FALSE
12837,24/06/2012,3,1,6,1,0,0,0,2,0.68,0.6364,0.54,0.0896,39,88,127,FALSE
12838,24/06/2012,3,1,6,2,0,0,0,2,0.68,0.6364,0.51,0,34,80,114,FALSE
12839,24/06/2012,3,1,6,3,0,0,0,2,0.66,0.6212,0.65,0.0896,19,41,60,FALSE
12840,24/06/2012,3,1,6,4,0,0,0,2,0.66,0.6212,0.65,0,4,9,13,FALSE
12841,24/06/2012,3,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.1343,1,7,8,FALSE
12842,24/06/2012,3,1,6,6,0,0,0,1,0.64,0.6061,0.65,0.1642,6,19,25,FALSE
12843,24/06/2012,3,1,6,7,0,0,0,1,0.64,0.6061,0.69,0.1045,23,48,71,FALSE
12844,24/06/2012,3,1,6,8,0,0,0,1,0.7,0.6515,0.58,0,38,103,141,FALSE
12845,24/06/2012,3,1,6,9,0,0,0,1,0.72,0.6667,0.51,0,63,169,232,TRUE
12846,24/06/2012,3,1,6,10,0,0,0,1,0.76,0.6818,0.4,0,161,291,452,TRUE
12847,24/06/2012,3,1,6,11,0,0,0,1,0.76,0.6818,0.4,0.1343,215,291,506,TRUE
12848,24/06/2012,3,1,6,12,0,0,0,1,0.8,0.697,0.33,0.2239,227,329,556,TRUE
12849,24/06/2012,3,1,6,13,0,0,0,1,0.8,0.697,0.33,0.2836,237,348,585,TRUE
12850,24/06/2012,3,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.2985,253,298,551,TRUE
12851,24/06/2012,3,1,6,15,0,0,0,1,0.86,0.7424,0.28,0.2239,197,290,487,TRUE
12852,24/06/2012,3,1,6,16,0,0,0,1,0.84,0.7273,0.3,0.2537,181,280,461,TRUE
12853,24/06/2012,3,1,6,17,0,0,0,1,0.84,0.7273,0.32,0.2537,203,329,532,TRUE
12854,24/06/2012,3,1,6,18,0,0,0,1,0.82,0.7273,0.34,0.2537,186,348,534,TRUE
12855,24/06/2012,3,1,6,19,0,0,0,1,0.8,0.7121,0.38,0.2985,176,247,423,TRUE
12856,24/06/2012,3,1,6,20,0,0,0,1,0.78,0.697,0.46,0.2537,108,224,332,TRUE
12857,24/06/2012,3,1,6,21,0,0,0,1,0.76,0.697,0.55,0.2239,76,177,253,TRUE
12858,24/06/2012,3,1,6,22,0,0,0,1,0.74,0.6818,0.55,0.1045,53,125,178,FALSE
12859,24/06/2012,3,1,6,23,0,0,0,1,0.74,0.6818,0.58,0.1045,20,67,87,FALSE
12860,25/06/2012,3,1,6,0,0,1,1,1,0.72,0.6818,0.62,0.2537,31,37,68,FALSE
12861,25/06/2012,3,1,6,1,0,1,1,1,0.7,0.6515,0.65,0.2239,11,20,31,FALSE
12862,25/06/2012,3,1,6,2,0,1,1,1,0.7,0.6515,0.7,0.2239,4,10,14,FALSE
12863,25/06/2012,3,1,6,3,0,1,1,1,0.68,0.6364,0.69,0.2537,1,4,5,FALSE
12864,25/06/2012,3,1,6,4,0,1,1,1,0.66,0.6061,0.78,0.2537,0,4,4,FALSE
12865,25/06/2012,3,1,6,5,0,1,1,1,0.66,0.6212,0.74,0.1642,1,42,43,FALSE
12866,25/06/2012,3,1,6,6,0,1,1,1,0.64,0.5909,0.78,0.1642,11,147,158,FALSE
12867,25/06/2012,3,1,6,7,0,1,1,1,0.66,0.6212,0.74,0.2239,30,455,485,TRUE
12868,25/06/2012,3,1,6,8,0,1,1,1,0.66,0.6212,0.69,0.194,53,555,608,TRUE
12869,25/06/2012,3,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.194,37,231,268,TRUE
12870,25/06/2012,3,1,6,10,0,1,1,1,0.76,0.697,0.55,0.1642,58,126,184,FALSE
12871,25/06/2012,3,1,6,11,0,1,1,1,0.8,0.7273,0.43,0.3284,54,127,181,FALSE
12872,25/06/2012,3,1,6,12,0,1,1,2,0.76,0.6818,0.45,0.2985,74,196,270,TRUE
12873,25/06/2012,3,1,6,13,0,1,1,1,0.72,0.6667,0.51,0.2985,79,181,260,TRUE
12874,25/06/2012,3,1,6,14,0,1,1,1,0.78,0.697,0.43,0.2537,90,161,251,TRUE
12875,25/06/2012,3,1,6,15,0,1,1,1,0.78,0.6818,0.38,0.4627,65,168,233,TRUE
12876,25/06/2012,3,1,6,16,0,1,1,1,0.8,0.697,0.31,0.3881,104,310,414,TRUE
12877,25/06/2012,3,1,6,17,0,1,1,1,0.8,0.6818,0.24,0.4627,76,757,833,TRUE
12878,25/06/2012,3,1,6,18,0,1,1,1,0.76,0.6667,0.27,0.4478,100,691,791,TRUE
12879,25/06/2012,3,1,6,19,0,1,1,1,0.74,0.6515,0.27,0.4627,74,508,582,TRUE
12880,25/06/2012,3,1,6,20,0,1,1,1,0.72,0.6515,0.3,0.4478,100,375,475,TRUE
12881,25/06/2012,3,1,6,21,0,1,1,1,0.68,0.6212,0.3,0.3284,50,281,331,TRUE
12882,25/06/2012,3,1,6,22,0,1,1,1,0.66,0.6212,0.29,0.3881,21,166,187,FALSE
12883,25/06/2012,3,1,6,23,0,1,1,1,0.64,0.6212,0.33,0.3284,15,88,103,FALSE
12884,26/06/2012,3,1,6,0,0,2,1,1,0.62,0.6212,0.33,0.3284,8,29,37,FALSE
12885,26/06/2012,3,1,6,1,0,2,1,1,0.6,0.6212,0.35,0.3881,11,19,30,FALSE
12886,26/06/2012,3,1,6,2,0,2,1,1,0.56,0.5303,0.43,0.2836,2,7,9,FALSE
12887,26/06/2012,3,1,6,3,0,2,1,1,0.54,0.5152,0.45,0.2836,2,7,9,FALSE
12888,26/06/2012,3,1,6,4,0,2,1,1,0.54,0.5152,0.45,0.2985,1,9,10,FALSE
12889,26/06/2012,3,1,6,5,0,2,1,1,0.52,0.5,0.48,0.3881,3,36,39,FALSE
12890,26/06/2012,3,1,6,6,0,2,1,1,0.52,0.5,0.52,0.2985,12,176,188,FALSE
12891,26/06/2012,3,1,6,7,0,2,1,1,0.52,0.5,0.52,0.3582,21,531,552,TRUE
12892,26/06/2012,3,1,6,8,0,2,1,1,0.56,0.5303,0.49,0.3284,34,622,656,TRUE
12893,26/06/2012,3,1,6,9,0,2,1,1,0.58,0.5455,0.46,0.4179,30,298,328,TRUE
12894,26/06/2012,3,1,6,10,0,2,1,1,0.62,0.6212,0.41,0.3582,37,153,190,TRUE
12895,26/06/2012,3,1,6,11,0,2,1,1,0.64,0.6212,0.36,0.4179,46,189,235,TRUE
12896,26/06/2012,3,1,6,12,0,2,1,1,0.66,0.6212,0.34,0.4478,80,228,308,TRUE
12897,26/06/2012,3,1,6,13,0,2,1,1,0.7,0.6364,0.3,0.4627,74,232,306,TRUE
12898,26/06/2012,3,1,6,14,0,2,1,1,0.7,0.6364,0.3,0.4627,81,186,267,TRUE
12899,26/06/2012,3,1,6,15,0,2,1,1,0.72,0.6515,0.28,0.4627,88,229,317,TRUE
12900,26/06/2012,3,1,6,16,0,2,1,1,0.72,0.6364,0.26,0.4925,67,349,416,TRUE
12901,26/06/2012,3,1,6,17,0,2,1,1,0.72,0.6515,0.28,0.4179,104,796,900,TRUE
12902,26/06/2012,3,1,6,18,0,2,1,1,0.72,0.6515,0.28,0.3582,105,719,824,TRUE
12903,26/06/2012,3,1,6,19,0,2,1,1,0.72,0.6515,0.28,0.2239,83,529,612,TRUE
12904,26/06/2012,3,1,6,20,0,2,1,1,0.7,0.6364,0.3,0.2836,88,417,505,TRUE
12905,26/06/2012,3,1,6,21,0,2,1,1,0.68,0.6364,0.34,0.194,61,267,328,TRUE
12906,26/06/2012,3,1,6,22,0,2,1,1,0.66,0.6212,0.34,0.2537,26,219,245,TRUE
12907,26/06/2012,3,1,6,23,0,2,1,1,0.62,0.6212,0.41,0.1343,13,118,131,FALSE
12908,27/06/2012,3,1,6,0,0,3,1,1,0.62,0.6212,0.41,0.194,15,39,54,FALSE
12909,27/06/2012,3,1,6,1,0,3,1,1,0.6,0.6212,0.43,0.1642,5,18,23,FALSE
12910,27/06/2012,3,1,6,2,0,3,1,1,0.56,0.5303,0.49,0.1343,2,12,14,FALSE
12911,27/06/2012,3,1,6,3,0,3,1,1,0.58,0.5455,0.46,0.0896,1,7,8,FALSE
12912,27/06/2012,3,1,6,4,0,3,1,1,0.6,0.6212,0.4,0.2537,0,11,11,FALSE
12913,27/06/2012,3,1,6,5,0,3,1,1,0.6,0.6212,0.43,0.2836,2,34,36,FALSE
12914,27/06/2012,3,1,6,6,0,3,1,1,0.58,0.5455,0.46,0.2836,7,193,200,TRUE
12915,27/06/2012,3,1,6,7,0,3,1,1,0.6,0.6212,0.43,0.3582,29,498,527,TRUE
12916,27/06/2012,3,1,6,8,0,3,1,1,0.62,0.6212,0.43,0.3284,49,638,687,TRUE
12917,27/06/2012,3,1,6,9,0,3,1,1,0.66,0.6212,0.41,0.3582,29,253,282,TRUE
12918,27/06/2012,3,1,6,10,0,3,1,1,0.7,0.6364,0.37,0.2537,34,138,172,FALSE
12919,27/06/2012,3,1,6,11,0,3,1,1,0.74,0.6515,0.3,0.3284,64,145,209,TRUE
12920,27/06/2012,3,1,6,12,0,3,1,1,0.76,0.6667,0.29,0.2985,77,245,322,TRUE
12921,27/06/2012,3,1,6,13,0,3,1,1,0.8,0.697,0.27,0.3284,77,244,321,TRUE
12922,27/06/2012,3,1,6,14,0,3,1,1,0.8,0.6818,0.24,0.3582,78,192,270,TRUE
12923,27/06/2012,3,1,6,15,0,3,1,1,0.8,0.697,0.26,0.4627,61,188,249,TRUE
12924,27/06/2012,3,1,6,16,0,3,1,1,0.82,0.697,0.24,0.4478,55,337,392,TRUE
12925,27/06/2012,3,1,6,17,0,3,1,1,0.82,0.697,0.24,0.3881,113,730,843,TRUE
12926,27/06/2012,3,1,6,18,0,3,1,1,0.8,0.697,0.27,0.3284,85,719,804,TRUE
12927,27/06/2012,3,1,6,19,0,3,1,1,0.78,0.6818,0.29,0.3284,101,542,643,TRUE
12928,27/06/2012,3,1,6,20,0,3,1,1,0.76,0.6667,0.31,0.194,76,369,445,TRUE
12929,27/06/2012,3,1,6,21,0,3,1,1,0.74,0.6515,0.35,0.1343,54,313,367,TRUE
12930,27/06/2012,3,1,6,22,0,3,1,1,0.72,0.6515,0.39,0.0896,52,245,297,TRUE
12931,27/06/2012,3,1,6,23,0,3,1,1,0.68,0.6364,0.47,0.1343,11,148,159,FALSE
12932,28/06/2012,3,1,6,0,0,4,1,1,0.66,0.6212,0.5,0.1045,2,52,54,FALSE
12933,28/06/2012,3,1,6,1,0,4,1,1,0.66,0.6212,0.54,0,11,14,25,FALSE
12934,28/06/2012,3,1,6,2,0,4,1,1,0.66,0.6212,0.5,0.0896,1,12,13,FALSE
12935,28/06/2012,3,1,6,3,0,4,1,1,0.66,0.6212,0.5,0.0896,1,6,7,FALSE
12936,28/06/2012,3,1,6,4,0,4,1,1,0.62,0.6061,0.61,0.1045,0,11,11,FALSE
12937,28/06/2012,3,1,6,5,0,4,1,1,0.62,0.6212,0.57,0.0896,8,39,47,FALSE
12938,28/06/2012,3,1,6,6,0,4,1,1,0.62,0.6212,0.57,0.0896,8,185,193,TRUE
12939,28/06/2012,3,1,6,7,0,4,1,1,0.62,0.6061,0.61,0.1045,24,484,508,TRUE
12940,28/06/2012,3,1,6,8,0,4,1,1,0.66,0.6212,0.5,0.1343,40,577,617,TRUE
12941,28/06/2012,3,1,6,9,0,4,1,1,0.7,0.6515,0.54,0.1642,33,318,351,TRUE
12942,28/06/2012,3,1,6,10,0,4,1,1,0.74,0.6667,0.48,0.194,40,144,184,FALSE
12943,28/06/2012,3,1,6,11,0,4,1,1,0.8,0.697,0.31,0.194,41,170,211,TRUE
12944,28/06/2012,3,1,6,12,0,4,1,1,0.84,0.7121,0.26,0.2836,49,227,276,TRUE
12945,28/06/2012,3,1,6,13,0,4,1,1,0.86,0.7424,0.26,0.2239,31,205,236,TRUE
12946,28/06/2012,3,1,6,14,0,4,1,1,0.86,0.7273,0.25,0.3284,66,188,254,TRUE
12947,28/06/2012,3,1,6,15,0,4,1,1,0.86,0.7273,0.25,0.3284,24,195,219,TRUE
12948,28/06/2012,3,1,6,16,0,4,1,1,0.88,0.7424,0.23,0.194,56,331,387,TRUE
12949,28/06/2012,3,1,6,17,0,4,1,1,0.88,0.7424,0.22,0.194,71,634,705,TRUE
12950,28/06/2012,3,1,6,18,0,4,1,1,0.86,0.7273,0.25,0.2239,100,597,697,TRUE
12951,28/06/2012,3,1,6,19,0,4,1,1,0.84,0.7273,0.3,0.2985,79,492,571,TRUE
12952,28/06/2012,3,1,6,20,0,4,1,1,0.82,0.7273,0.34,0.194,71,399,470,TRUE
12953,28/06/2012,3,1,6,21,0,4,1,1,0.76,0.697,0.55,0.194,89,309,398,TRUE
12954,28/06/2012,3,1,6,22,0,4,1,1,0.76,0.697,0.52,0.1642,50,224,274,TRUE
12955,28/06/2012,3,1,6,23,0,4,1,1,0.74,0.6667,0.48,0.1343,26,145,171,FALSE
12956,29/06/2012,3,1,6,0,0,5,1,1,0.74,0.6667,0.48,0.1343,24,90,114,FALSE
12957,29/06/2012,3,1,6,1,0,5,1,1,0.74,0.6667,0.51,0.1642,9,33,42,FALSE
12958,29/06/2012,3,1,6,2,0,5,1,1,0.72,0.6667,0.58,0.194,3,15,18,FALSE
12959,29/06/2012,3,1,6,3,0,5,1,1,0.72,0.6667,0.58,0.194,3,5,8,FALSE
12960,29/06/2012,3,1,6,4,0,5,1,1,0.7,0.6515,0.65,0.1642,1,9,10,FALSE
12961,29/06/2012,3,1,6,5,0,5,1,1,0.7,0.6515,0.61,0.1045,6,39,45,FALSE
12962,29/06/2012,3,1,6,6,0,5,1,2,0.7,0.6515,0.61,0.1642,15,148,163,FALSE
12963,29/06/2012,3,1,6,7,0,5,1,1,0.7,0.6515,0.61,0.1045,19,361,380,TRUE
12964,29/06/2012,3,1,6,8,0,5,1,2,0.74,0.6818,0.55,0.1045,48,576,624,TRUE
12965,29/06/2012,3,1,6,9,0,5,1,1,0.76,0.697,0.55,0.1642,39,261,300,TRUE
12966,29/06/2012,3,1,6,10,0,5,1,1,0.9,0.8333,0.39,0.2985,32,139,171,FALSE
12967,29/06/2012,3,1,6,11,0,5,1,2,0.9,0.8485,0.42,0.2836,51,137,188,FALSE
12968,29/06/2012,3,1,6,12,0,5,1,2,0.92,0.8788,0.4,0.2537,53,173,226,TRUE
12969,29/06/2012,3,1,6,13,0,5,1,1,0.94,0.8788,0.38,0.194,45,194,239,TRUE
12970,29/06/2012,3,1,6,14,0,5,1,1,0.96,0.9091,0.36,0.2239,49,184,233,TRUE
12971,29/06/2012,3,1,6,15,0,5,1,1,0.96,0.9091,0.36,0,47,183,230,TRUE
12972,29/06/2012,3,1,6,16,0,5,1,1,0.96,0.9091,0.36,0,59,292,351,TRUE
12973,29/06/2012,3,1,6,17,0,5,1,1,0.98,0.9242,0.34,0.194,82,457,539,TRUE
12974,29/06/2012,3,1,6,18,0,5,1,1,0.96,0.8636,0.31,0,50,414,464,TRUE
12975,29/06/2012,3,1,6,19,0,5,1,1,0.9,0.8788,0.47,0.194,60,303,363,TRUE
12976,29/06/2012,3,1,6,20,0,5,1,1,0.92,0.8939,0.42,0.2537,53,255,308,TRUE
12977,29/06/2012,3,1,6,21,0,5,1,2,0.86,0.8333,0.53,0.194,41,195,236,TRUE
12978,29/06/2012,3,1,6,22,0,5,1,3,0.82,0.8333,0.63,0.194,34,129,163,FALSE
12979,29/06/2012,3,1,6,23,0,5,1,3,0.82,0.8333,0.63,0.194,6,42,48,FALSE
12980,30/06/2012,3,1,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642,4,65,69,FALSE
12981,30/06/2012,3,1,6,1,0,6,0,3,0.64,0.5758,0.89,0.2239,3,55,58,FALSE
12982,30/06/2012,3,1,6,2,0,6,0,2,0.64,0.5758,0.89,0,7,54,61,FALSE
12983,30/06/2012,3,1,6,3,0,6,0,2,0.64,0.5758,0.89,0,3,20,23,FALSE
12984,30/06/2012,3,1,6,4,0,6,0,2,0.62,0.5455,0.94,0,3,15,18,FALSE
12985,30/06/2012,3,1,6,5,0,6,0,1,0.64,0.5758,0.89,0.1642,3,7,10,FALSE
12986,30/06/2012,3,1,6,6,0,6,0,1,0.64,0.5758,0.89,0.1642,6,36,42,FALSE
12987,30/06/2012,3,1,6,7,0,6,0,1,0.64,0.5758,0.89,0.1642,10,82,92,FALSE
12988,30/06/2012,3,1,6,8,0,6,0,1,0.64,0.5758,0.89,0.1642,26,168,194,TRUE
12989,30/06/2012,3,1,6,9,0,6,0,1,0.64,0.5758,0.89,0.1642,41,234,275,TRUE
12990,30/06/2012,3,1,6,10,0,6,0,1,0.88,0.7727,0.3,0.2537,96,308,404,TRUE
12991,30/06/2012,3,1,6,11,0,6,0,1,0.88,0.7727,0.3,0.2537,102,350,452,TRUE
12992,30/06/2012,3,1,6,12,0,6,0,1,0.88,0.7727,0.3,0.2537,143,328,471,TRUE
12993,30/06/2012,3,1,6,13,0,6,0,1,0.88,0.7727,0.3,0.2537,105,323,428,TRUE
12994,30/06/2012,3,1,6,14,0,6,0,1,0.88,0.7727,0.3,0.2537,114,295,409,TRUE
12995,30/06/2012,3,1,6,15,0,6,0,1,0.88,0.7727,0.3,0.2537,117,287,404,TRUE
12996,30/06/2012,3,1,6,16,0,6,0,1,0.9,0.7879,0.29,0.1642,109,264,373,TRUE
12997,30/06/2012,3,1,6,17,0,6,0,1,0.88,0.7727,0.32,0.1343,131,231,362,TRUE
12998,30/06/2012,3,1,6,18,0,6,0,1,0.88,0.7879,0.35,0,91,248,339,TRUE
12999,30/06/2012,3,1,6,19,0,6,0,1,0.84,0.7576,0.44,0.2537,134,240,374,TRUE
13000,30/06/2012,3,1,6,20,0,6,0,1,0.82,0.7727,0.52,0.1642,88,204,292,TRUE
13001,30/06/2012,3,1,6,21,0,6,0,1,0.82,0.7727,0.52,0.1642,48,165,213,TRUE
13002,30/06/2012,3,1,6,22,0,6,0,1,0.78,0.7424,0.62,0.1642,38,134,172,FALSE
13003,30/06/2012,3,1,6,23,0,6,0,1,0.78,0.7424,0.62,0.0896,33,119,152,FALSE
13004,01/07/2012,3,1,7,0,0,0,0,1,0.76,0.7273,0.66,0,27,122,149,FALSE
13005,01/07/2012,3,1,7,1,0,0,0,1,0.74,0.697,0.7,0.1343,12,81,93,FALSE
13006,01/07/2012,3,1,7,2,0,0,0,1,0.72,0.697,0.74,0.0896,21,69,90,FALSE
13007,01/07/2012,3,1,7,3,0,0,0,1,0.72,0.7121,0.84,0.1343,6,27,33,FALSE
13008,01/07/2012,3,1,7,4,0,0,0,1,0.7,0.6667,0.79,0.194,0,4,4,FALSE
13009,01/07/2012,3,1,7,5,0,0,0,1,0.68,0.6364,0.79,0.1045,3,7,10,FALSE
13010,01/07/2012,3,1,7,6,0,0,0,1,0.7,0.6667,0.79,0.0896,8,19,27,FALSE
13011,01/07/2012,3,1,7,7,0,0,0,1,0.74,0.697,0.7,0,13,37,50,FALSE
13012,01/07/2012,3,1,7,8,0,0,0,1,0.78,0.7424,0.62,0.1045,36,106,142,FALSE
13013,01/07/2012,3,1,7,9,0,0,0,1,0.82,0.7879,0.56,0,51,168,219,TRUE
13014,01/07/2012,3,1,7,10,0,0,0,1,0.86,0.7879,0.44,0.2985,98,268,366,TRUE
13015,01/07/2012,3,1,7,11,0,0,0,1,0.88,0.803,0.39,0.2239,121,256,377,TRUE
13016,01/07/2012,3,1,7,12,0,0,0,1,0.9,0.8182,0.37,0.2239,114,319,433,TRUE
13017,01/07/2012,3,1,7,13,0,0,0,1,0.92,0.8333,0.33,0.2537,111,309,420,TRUE
13018,01/07/2012,3,1,7,14,0,0,0,1,0.92,0.8333,0.33,0.2537,98,346,444,TRUE
13019,01/07/2012,3,1,7,15,0,0,0,1,0.9,0.8182,0.37,0.2836,101,244,345,TRUE
13020,01/07/2012,3,1,7,16,0,0,0,1,0.92,0.8333,0.33,0.2985,85,228,313,TRUE
13021,01/07/2012,3,1,7,17,0,0,0,1,0.92,0.803,0.26,0.2985,90,323,413,TRUE
13022,01/07/2012,3,1,7,18,0,0,0,1,0.88,0.7727,0.32,0.3582,95,275,370,TRUE
13023,01/07/2012,3,1,7,19,0,0,0,1,0.84,0.7424,0.39,0.1343,103,279,382,TRUE
13024,01/07/2012,3,1,7,20,0,0,0,1,0.84,0.7424,0.39,0.1343,88,244,332,TRUE
13025,01/07/2012,3,1,7,21,0,0,0,1,0.84,0.7424,0.39,0.1343,77,181,258,TRUE
13026,01/07/2012,3,1,7,22,0,0,0,1,0.82,0.7424,0.43,0.1343,41,110,151,FALSE
13027,01/07/2012,3,1,7,23,0,0,0,3,0.78,0.7121,0.52,0.1642,22,88,110,FALSE
13028,02/07/2012,3,1,7,0,0,1,1,2,0.76,0.7121,0.58,0.2239,12,31,43,FALSE
13029,02/07/2012,3,1,7,1,0,1,1,2,0.76,0.7121,0.58,0.194,3,14,17,FALSE
13030,02/07/2012,3,1,7,2,0,1,1,2,0.74,0.6667,0.51,0.2537,1,14,15,FALSE
13031,02/07/2012,3,1,7,3,0,1,1,2,0.72,0.6667,0.54,0.4179,0,5,5,FALSE
13032,02/07/2012,3,1,7,4,0,1,1,2,0.72,0.6667,0.54,0.2985,2,10,12,FALSE
13033,02/07/2012,3,1,7,5,0,1,1,2,0.72,0.6667,0.51,0,3,37,40,FALSE
13034,02/07/2012,3,1,7,6,0,1,1,1,0.7,0.6515,0.58,0.1045,4,132,136,FALSE
13035,02/07/2012,3,1,7,7,0,1,1,1,0.74,0.6667,0.51,0.1045,8,390,398,TRUE
13036,02/07/2012,3,1,7,8,0,1,1,1,0.76,0.697,0.52,0.194,20,548,568,TRUE
13037,02/07/2012,3,1,7,9,0,1,1,1,0.78,0.697,0.46,0.2537,56,239,295,TRUE
13038,02/07/2012,3,1,7,10,0,1,1,1,0.8,0.7273,0.43,0.2537,70,104,174,FALSE
13039,02/07/2012,3,1,7,11,0,1,1,1,0.84,0.7273,0.28,0.2985,67,134,201,TRUE
13040,02/07/2012,3,1,7,12,0,1,1,1,0.84,0.7273,0.32,0.194,74,183,257,TRUE
13041,02/07/2012,3,1,7,13,0,1,1,1,0.86,0.7576,0.34,0.2239,74,162,236,TRUE
13042,02/07/2012,3,1,7,14,0,1,1,1,0.86,0.7576,0.34,0.2239,79,151,230,TRUE
13043,02/07/2012,3,1,7,15,0,1,1,1,0.84,0.7424,0.36,0.194,59,175,234,TRUE
13044,02/07/2012,3,1,7,16,0,1,1,1,0.84,0.7424,0.36,0.2836,61,304,365,TRUE
13045,02/07/2012,3,1,7,17,0,1,1,1,0.84,0.7273,0.32,0.1343,82,665,747,TRUE
13046,02/07/2012,3,1,7,18,0,1,1,1,0.84,0.7273,0.32,0.1642,72,658,730,TRUE
13047,02/07/2012,3,1,7,19,0,1,1,1,0.78,0.697,0.43,0.1343,71,510,581,TRUE
13048,02/07/2012,3,1,7,20,0,1,1,1,0.78,0.697,0.43,0.1343,38,357,395,TRUE
13049,02/07/2012,3,1,7,21,0,1,1,1,0.76,0.6818,0.45,0.1343,17,241,258,TRUE
13050,02/07/2012,3,1,7,22,0,1,1,1,0.74,0.6667,0.51,0.1642,19,169,188,FALSE
13051,02/07/2012,3,1,7,23,0,1,1,1,0.74,0.6667,0.51,0.1045,12,90,102,FALSE
13052,03/07/2012,3,1,7,0,0,2,1,1,0.72,0.6667,0.54,0,9,44,53,FALSE
13053,03/07/2012,3,1,7,1,0,2,1,1,0.72,0.6667,0.58,0,5,9,14,FALSE
13054,03/07/2012,3,1,7,2,0,2,1,1,0.72,0.6667,0.58,0,2,8,10,FALSE
13055,03/07/2012,3,1,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,0,2,2,FALSE
13056,03/07/2012,3,1,7,4,0,2,1,1,0.68,0.6364,0.65,0.1045,0,6,6,FALSE
